Date,Location,PRCP,SNOW,TMAX,TMIN,TMAXbin,TMINbin
2013-11-29T00:00:00,USC00186350,0.0,0.0,40.0,24.0,1.0,1.0
2013-11-30T00:00:00,USC00186350,0.0,0.0,42.0,23.0,1.0,1.0
2013-12-01T00:00:00,USC00186350,0.0,0.0,38.0,24.0,1.0,1.0
2013-12-03T00:00:00,USC00186350,0.0,0.0,49.0,41.0,1.0,2.0
2013-12-04T00:00:00,USC00186350,0.0,0.0,56.0,38.0,1.0,1.0
2013-12-05T00:00:00,USC00186350,0.0,0.0,57.0,41.0,1.0,2.0
2013-12-06T00:00:00,USC00186350,0.07,0.0,69.0,54.0,2.0,2.0
2013-12-07T00:00:00,USC00186350,0.8,0.0,62.5,38.0,2.0,1.0
2013-12-08T00:00:00,USC00186350,0.0,0.0,40.0,31.0,1.0,1.0
2013-12-09T00:00:00,USC00186350,1.38,0.6,41.0,29.0,1.0,1.0
2013-12-11T00:00:00,USC00186350,0.185,1.0,43.0,25.0,1.0,1.0
2013-12-13T00:00:00,USC00186350,0.0,0.0,35.0,24.0,1.0,1.0
2013-12-14T00:00:00,USC00186350,0.0,0.0,42.0,30.0,1.0,1.0
2013-12-15T00:00:00,USC00186350,0.5,0.0,42.0,30.0,1.0,1.0
2013-12-16T00:00:00,USC00186350,0.0,0.0,52.0,30.0,1.0,1.0
2013-12-17T00:00:00,USC00186350,0.0,0.0,38.0,33.0,1.0,1.0
2013-12-18T00:00:00,USC00186350,0.0,0.0,39.0,31.0,1.0,1.0
2013-12-19T00:00:00,USC00186350,0.0,0.0,41.0,25.0,1.0,1.0
2013-12-20T00:00:00,USC00186350,0.0,0.0,51.5,34.0,1.0,1.0
2013-12-21T00:00:00,USC00186350,0.0,0.0,59.0,40.5,1.0,2.0
2013-12-22T00:00:00,USC00186350,0.0,0.0,71.0,57.0,2.0,2.0
2013-12-23T00:00:00,USC00186350,0.51,0.0,70.0,63.0,2.0,3.0
2013-12-24T00:00:00,USC00186350,0.4,0.0,67.0,34.0,2.0,1.0
2013-12-25T00:00:00,USC00186350,0.0,0.0,46.0,22.0,1.0,1.0
2013-12-26T00:00:00,USC00186350,0.0,0.0,32.0,22.0,1.0,1.0
2013-12-28T00:00:00,USC00186350,0.0,0.0,48.0,29.0,1.0,1.0
2013-12-29T00:00:00,USC00186350,0.1,0.0,56.0,29.0,1.0,1.0
2013-12-30T00:00:00,USC00186350,0.91,0.0,52.0,38.0,1.0,1.0
2013-12-31T00:00:00,USC00186350,0.0,0.0,50.0,31.0,1.0,1.0
2014-01-02T00:00:00,USC00186350,0.0,0.0,47.0,30.0,1.0,1.0
2014-01-03T00:00:00,USC00186350,0.05,3.0,38.0,16.0,1.0,1.0
2014-01-04T00:00:00,USC00186350,0.0,0.0,25.0,12.0,1.0,1.0
2014-01-06T00:00:00,USC00186350,0.29,0.0,50.0,29.0,1.0,1.0
2014-01-07T00:00:00,USC00186350,0.0,0.0,49.0,5.0,1.0,1.0
2014-01-08T00:00:00,USC00186350,0.0,0.0,18.0,5.0,1.0,1.0
2014-01-09T00:00:00,USC00186350,0.0,0.0,29.0,14.0,1.0,1.0
2014-01-10T00:00:00,USC00186350,0.33,0.0,38.0,27.0,1.0,1.0
2014-01-11T00:00:00,USC00186350,0.15,0.0,42.0,33.0,1.0,1.0
2014-01-12T00:00:00,USC00186350,0.54,0.0,58.0,39.0,1.0,2.0
2014-01-13T00:00:00,USC00186350,0.0,0.0,53.0,29.0,1.0,1.0
2014-01-14T00:00:00,USC00186350,0.08,0.0,59.0,29.0,1.0,1.0
2014-01-15T00:00:00,USC00186350,0.31,0.0,50.0,38.0,1.0,1.0
2014-01-16T00:00:00,USC00186350,0.0,0.0,51.0,34.0,1.0,1.0
2014-01-17T00:00:00,USC00186350,0.0,0.0,40.0,28.0,1.0,1.0
2014-01-18T00:00:00,USC00186350,0.0,0.0,49.0,30.0,1.0,1.0
2014-01-19T00:00:00,USC00186350,0.0,0.0,39.0,21.0,1.0,1.0
2014-01-20T00:00:00,USC00186350,0.0,0.0,48.0,25.0,1.0,1.0
2014-01-21T00:00:00,USC00186350,0.0,0.0,56.0,32.0,1.0,1.0
2014-01-22T00:00:00,USC00186350,0.29,3.9,35.0,7.0,1.0,1.0
2014-01-23T00:00:00,USC00186350,0.0,0.0,19.0,7.0,1.0,1.0
2014-01-24T00:00:00,USC00186350,0.0,0.0,19.0,9.0,1.0,1.0
2014-01-25T00:00:00,USC00186350,0.0,0.0,24.0,11.0,1.0,1.0
2014-01-26T00:00:00,USC00186350,0.0,0.0,34.0,19.0,1.0,1.0
2014-01-27T00:00:00,USC00186350,0.0,0.0,41.0,20.0,1.0,1.0
2014-01-28T00:00:00,USC00186350,0.0,0.0,51.0,12.0,1.0,1.0
2014-01-29T00:00:00,USC00186350,0.05,0.5,18.0,11.0,1.0,1.0
2014-01-30T00:00:00,USC00186350,0.0,0.0,24.0,9.0,1.0,1.0
2014-01-31T00:00:00,USC00186350,0.0,0.0,34.0,12.0,1.0,1.0
2014-02-03T00:00:00,USC00186350,0.885,0.0,51.0,29.0,1.0,1.0
2014-02-04T00:00:00,USC00186350,0.54,0.0,49.5,28.0,1.0,1.0
2014-02-05T00:00:00,USC00186350,0.38,0.0,38.0,29.0,1.0,1.0
2014-02-06T00:00:00,USC00186350,0.06,0.0,43.0,29.0,1.0,1.0
2014-02-07T00:00:00,USC00186350,0.6933333333333334,0.0,37.0,24.0,1.0,1.0
2014-02-08T00:00:00,USC00186350,0.0,0.0,42.0,28.0,1.0,1.0
2014-02-09T00:00:00,USC00186350,0.0,0.0,34.0,23.0,1.0,1.0
2014-02-10T00:00:00,USC00186350,0.02,0.2,35.0,25.0,1.0,1.0
2014-02-11T00:00:00,USC00186350,0.0,0.0,33.0,19.0,1.0,1.0
2014-02-12T00:00:00,USC00186350,0.0,0.0,33.0,16.0,1.0,1.0
2014-02-14T00:00:00,USC00186350,0.59,3.033333333333333,43.0,22.5,1.0,1.0
2014-02-15T00:00:00,USC00186350,0.02,0.0,54.0,22.5,1.0,1.0
2014-02-16T00:00:00,USC00186350,0.06,0.0,39.0,26.0,1.0,1.0
2014-02-17T00:00:00,USC00186350,0.0,0.0,38.0,23.0,1.0,1.0
2014-02-18T00:00:00,USC00186350,0.06,0.4,38.0,23.0,1.0,1.0
2014-02-19T00:00:00,USC00186350,0.0,0.0,57.0,30.0,1.0,1.0
2014-02-20T00:00:00,USC00186350,0.1,0.0,60.0,30.0,2.0,1.0
2014-02-21T00:00:00,USC00186350,0.0,0.0,56.0,37.0,1.0,1.0
2014-02-22T00:00:00,USC00186350,0.2,0.0,70.0,31.0,2.0,1.0
2014-02-24T00:00:00,USC00186350,0.0,0.0,64.0,37.0,2.0,1.0
2014-02-25T00:00:00,USC00186350,0.0,0.0,46.0,28.0,1.0,1.0
2014-02-27T00:00:00,USC00186350,0.0,0.0,38.0,17.0,1.0,1.0
2014-02-28T00:00:00,USC00186350,0.0,0.0,38.0,12.0,1.0,1.0
2014-03-01T00:00:00,USC00186350,0.0,0.0,29.0,16.0,1.0,1.0
2014-03-02T00:00:00,USC00186350,0.0,0.0,45.0,24.0,1.0,1.0
2014-03-03T00:00:00,USC00186350,0.0,1.5,53.0,22.0,1.0,1.0
2014-03-04T00:00:00,USC00186350,1.0,3.6,38.0,7.0,1.0,1.0
2014-03-05T00:00:00,USC00186350,0.0,0.0,32.0,17.0,1.0,1.0
2014-03-06T00:00:00,USC00186350,0.0,0.0,46.0,24.0,1.0,1.0
2014-03-07T00:00:00,USC00186350,0.0,0.0,35.0,25.0,1.0,1.0
2014-03-08T00:00:00,USC00186350,0.0,0.0,45.0,27.0,1.0,1.0
2014-03-09T00:00:00,USC00186350,0.0,0.0,66.0,32.0,2.0,1.0
2014-03-10T00:00:00,USC00186350,0.0,0.0,51.0,37.0,1.0,1.0
2014-03-11T00:00:00,USC00186350,0.0,0.0,60.0,40.0,2.0,2.0
2014-03-12T00:00:00,USC00186350,0.0,0.0,71.0,42.0,2.0,2.0
2014-03-13T00:00:00,USC00186350,0.03,0.0,67.0,23.0,2.0,1.0
2014-03-14T00:00:00,USC00186350,0.0,0.0,36.0,22.0,1.0,1.0
2014-03-15T00:00:00,USC00186350,0.0,0.0,59.0,31.0,1.0,1.0
2014-03-16T00:00:00,USC00186350,0.0,0.0,68.0,37.0,2.0,1.0
2014-03-17T00:00:00,USC00186350,0.67,7.0,57.0,24.0,1.0,1.0
2014-03-18T00:00:00,USC00186350,0.01,0.0,33.0,25.0,1.0,1.0
2014-03-19T00:00:00,USC00186350,0.0,0.0,47.0,33.0,1.0,1.0
2014-03-20T00:00:00,USC00186350,0.23,0.0,47.0,39.0,1.0,2.0
2014-03-21T00:00:00,USC00186350,0.0,0.0,63.0,39.0,2.0,2.0
2014-03-22T00:00:00,USC00186350,0.0,0.0,54.0,38.0,1.0,1.0
2014-03-23T00:00:00,USC00186350,0.0,0.0,72.0,41.0,2.0,2.0
2014-03-24T00:00:00,USC00186350,0.0,0.0,47.0,24.0,1.0,1.0
2014-03-25T00:00:00,USC00186350,0.0,0.0,41.0,25.0,1.0,1.0
2014-03-26T00:00:00,USC00186350,0.11,2.2,36.0,29.0,1.0,1.0
2014-03-27T00:00:00,USC00186350,0.0,0.0,41.0,23.0,1.0,1.0
2014-03-28T00:00:00,USC00186350,0.0,0.0,51.0,28.0,1.0,1.0
2014-03-29T00:00:00,USC00186350,0.05,0.0,60.5,46.0,2.0,2.0
2014-03-30T00:00:00,USC00186350,0.91,0.0,62.0,47.0,2.0,2.0
2014-03-31T00:00:00,USC00186350,0.88,0.0,49.0,37.0,1.0,1.0
2014-04-01T00:00:00,USC00186350,0.0,0.0,70.0,38.0,2.0,1.0
2014-04-02T00:00:00,USC00186350,0.0,0.0,68.0,40.0,2.0,2.0
2014-04-03T00:00:00,USC00186350,0.0,0.0,67.0,45.0,2.0,2.0
2014-04-04T00:00:00,USC00186350,0.0,0.0,69.0,48.0,2.0,2.0
2014-04-05T00:00:00,USC00186350,0.01,0.0,61.0,44.0,2.0,2.0
2014-04-06T00:00:00,USC00186350,0.0,0.0,60.0,32.0,2.0,1.0
2014-04-07T00:00:00,USC00186350,0.0,0.0,62.0,41.0,2.0,2.0
2014-04-08T00:00:00,USC00186350,0.48,0.0,58.0,41.0,1.0,2.0
2014-04-09T00:00:00,USC00186350,0.0,0.0,73.0,40.0,2.0,2.0
2014-04-10T00:00:00,USC00186350,0.0,0.0,70.0,39.0,2.0,2.0
2014-04-11T00:00:00,USC00186350,0.0,0.0,72.0,47.0,2.0,2.0
2014-04-12T00:00:00,USC00186350,0.0,0.0,81.0,52.0,3.0,2.0
2014-04-13T00:00:00,USC00186350,0.0,0.0,77.0,51.0,2.0,2.0
2014-04-14T00:00:00,USC00186350,0.0,0.0,86.0,51.0,3.0,2.0
2014-04-15T00:00:00,USC00186350,0.11,0.0,80.0,66.0,3.0,3.0
2014-04-16T00:00:00,USC00186350,0.88,0.0,72.0,36.0,2.0,1.0
2014-04-17T00:00:00,USC00186350,0.0,0.0,54.5,34.0,1.0,1.0
2014-04-18T00:00:00,USC00186350,0.0,0.0,62.0,37.0,2.0,1.0
2014-04-19T00:00:00,USC00186350,0.0,0.0,55.0,40.0,1.0,2.0
2014-04-21T00:00:00,USC00186350,0.0,0.0,65.0,37.0,2.0,1.0
2014-04-22T00:00:00,USC00186350,0.0,0.0,72.0,43.0,2.0,2.0
2014-04-23T00:00:00,USC00186350,0.04,0.0,77.0,51.0,2.0,2.0
2014-04-24T00:00:00,USC00186350,0.0,0.0,68.0,43.0,2.0,2.0
2014-04-25T00:00:00,USC00186350,0.0,0.0,66.0,43.0,2.0,2.0
2014-04-26T00:00:00,USC00186350,0.39,0.0,70.0,52.0,2.0,2.0
2014-04-27T00:00:00,USC00186350,0.01,0.0,77.0,46.0,2.0,2.0
2014-04-28T00:00:00,USC00186350,0.0,0.0,77.0,46.0,2.0,2.0
2014-04-29T00:00:00,USC00186350,0.21,0.0,62.0,50.0,2.0,2.0
2014-04-30T00:00:00,USC00186350,1.71,0.0,59.0,50.0,1.0,2.0
2014-05-01T00:00:00,USC00186350,2.09,0.0,68.0,53.5,2.0,2.0
2014-05-02T00:00:00,USC00186350,0.0,0.0,79.0,55.0,2.0,2.0
2014-05-03T00:00:00,USC00186350,0.0,0.0,75.0,54.0,2.0,2.0
2014-05-04T00:00:00,USC00186350,0.0,0.0,74.0,51.0,2.0,2.0
2014-05-05T00:00:00,USC00186350,0.0,0.0,80.0,49.0,3.0,2.0
2014-05-06T00:00:00,USC00186350,0.4,0.0,66.0,51.0,2.0,2.0
2014-05-07T00:00:00,USC00186350,0.0,0.0,79.0,54.0,2.0,2.0
2014-05-08T00:00:00,USC00186350,0.31,0.0,72.0,57.0,2.0,2.0
2014-05-09T00:00:00,USC00186350,0.0,0.0,92.0,61.0,3.0,3.0
2014-05-10T00:00:00,USC00186350,0.0,0.0,76.0,62.0,2.0,3.0
2014-05-12T00:00:00,USC00186350,0.0,0.0,83.0,62.0,3.0,3.0
2014-05-13T00:00:00,USC00186350,0.01,0.0,89.0,67.0,3.0,3.0
2014-05-14T00:00:00,USC00186350,0.0,0.0,93.0,59.0,3.0,2.0
2014-05-15T00:00:00,USC00186350,0.0,0.0,69.0,53.0,2.0,2.0
2014-05-16T00:00:00,USC00186350,2.33,0.0,83.0,59.0,3.0,2.0
2014-05-17T00:00:00,USC00186350,0.03,0.0,81.0,54.0,3.0,2.0
2014-05-18T00:00:00,USC00186350,0.0,0.0,70.0,54.0,2.0,2.0
2014-05-19T00:00:00,USC00186350,0.0,0.0,69.0,44.0,2.0,2.0
2014-05-20T00:00:00,USC00186350,0.0,0.0,73.0,50.0,2.0,2.0
2014-05-21T00:00:00,USC00186350,0.0,0.0,79.0,59.0,2.0,2.0
2014-05-22T00:00:00,USC00186350,0.4,0.0,78.0,64.0,2.0,3.0
2014-05-23T00:00:00,USC00186350,0.0,0.0,92.0,58.0,3.0,2.0
2014-05-24T00:00:00,USC00186350,0.0,0.0,80.0,57.0,3.0,2.0
2014-05-25T00:00:00,USC00186350,0.0,0.0,77.0,55.0,2.0,2.0
2014-05-26T00:00:00,USC00186350,0.0,0.0,83.0,62.0,3.0,3.0
2014-05-27T00:00:00,USC00186350,0.0,0.0,88.0,66.0,3.0,3.0
2014-05-28T00:00:00,USC00186350,0.74,0.0,91.0,69.0,3.0,3.0
2014-05-29T00:00:00,USC00186350,0.02,0.0,90.0,58.0,3.0,2.0
2014-05-30T00:00:00,USC00186350,0.38,0.0,68.0,58.0,2.0,2.0
2014-05-31T00:00:00,USC00186350,0.0,0.0,82.0,60.5,3.0,3.0
2014-06-01T00:00:00,USC00186350,0.0,0.0,83.0,55.0,3.0,2.0
2014-06-02T00:00:00,USC00186350,0.0,0.0,78.0,55.0,2.0,2.0
2014-06-03T00:00:00,USC00186350,0.0,0.0,82.0,64.0,3.0,3.0
2014-06-04T00:00:00,USC00186350,0.4466666666666667,0.0,87.0,70.0,3.0,3.0
2014-06-05T00:00:00,USC00186350,0.39,0.0,91.0,66.0,3.0,3.0
2014-06-06T00:00:00,USC00186350,0.0,0.0,84.0,64.0,3.0,3.0
2014-06-07T00:00:00,USC00186350,0.0,0.0,80.0,58.0,3.0,2.0
2014-06-08T00:00:00,USC00186350,0.0,0.0,86.0,63.0,3.0,3.0
2014-06-09T00:00:00,USC00186350,0.36,0.0,85.0,69.0,3.0,3.0
2014-06-10T00:00:00,USC00186350,0.0,0.0,87.0,75.0,3.0,3.0
2014-06-11T00:00:00,USC00186350,0.6966666666666667,0.0,93.0,75.0,3.0,3.0
2014-06-12T00:00:00,USC00186350,0.26,0.0,92.0,73.0,3.0,3.0
2014-06-13T00:00:00,USC00186350,0.03,0.0,87.0,69.0,3.0,3.0
2014-06-14T00:00:00,USC00186350,0.2,0.0,93.0,72.0,3.0,3.0
2014-06-15T00:00:00,USC00186350,0.0,0.0,83.0,56.0,3.0,2.0
2014-06-16T00:00:00,USC00186350,0.0,0.0,85.0,63.0,3.0,3.0
2014-06-17T00:00:00,USC00186350,0.0,0.0,93.0,70.0,3.0,3.0
2014-06-18T00:00:00,USC00186350,0.0,0.0,94.0,77.0,3.0,3.0
2014-06-19T00:00:00,USC00186350,0.0,0.0,95.0,73.0,3.0,3.0
2014-06-20T00:00:00,USC00186350,0.0,0.0,93.0,67.0,3.0,3.0
2014-06-21T00:00:00,USC00186350,0.0,0.0,85.0,68.0,3.0,3.0
2014-06-22T00:00:00,USC00186350,0.08,0.0,73.0,66.0,2.0,3.0
2014-06-23T00:00:00,USC00186350,0.0,0.0,82.0,64.0,3.0,3.0
2014-06-24T00:00:00,USC00186350,0.0,0.0,84.0,65.0,3.0,3.0
2014-06-25T00:00:00,USC00186350,0.0,0.0,87.0,71.0,3.0,3.0
2014-06-26T00:00:00,USC00186350,0.5166666666666667,0.0,90.0,74.0,3.0,3.0
2014-06-27T00:00:00,USC00186350,0.0,0.0,90.0,69.0,3.0,3.0
2014-06-28T00:00:00,USC00186350,0.0,0.0,86.0,64.0,3.0,3.0
2014-06-29T00:00:00,USC00186350,0.0,0.0,86.0,64.0,3.0,3.0
2014-06-30T00:00:00,USC00186350,0.0,0.0,87.0,71.0,3.0,3.0
2014-07-01T00:00:00,USC00186350,0.0,0.0,90.0,73.0,3.0,3.0
2014-07-02T00:00:00,USC00186350,0.0,0.0,93.0,78.0,3.0,3.0
2014-07-03T00:00:00,USC00186350,0.03,0.0,97.0,73.0,3.0,3.0
2014-07-04T00:00:00,USC00186350,0.62,0.0,91.0,72.0,3.0,3.0
2014-07-05T00:00:00,USC00186350,0.0,0.0,84.0,61.0,3.0,3.0
2014-07-06T00:00:00,USC00186350,0.0,0.0,84.0,62.0,3.0,3.0
2014-07-07T00:00:00,USC00186350,0.0,0.0,82.0,67.0,3.0,3.0
2014-07-08T00:00:00,USC00186350,0.0,0.0,93.0,74.0,3.0,3.0
2014-07-09T00:00:00,USC00186350,0.48,0.0,94.0,70.0,3.0,3.0
2014-07-10T00:00:00,USC00186350,0.21,0.0,89.0,72.0,3.0,3.0
2014-07-11T00:00:00,USC00186350,0.36,0.0,89.0,71.0,3.0,3.0
2014-07-12T00:00:00,USC00186350,0.0,0.0,91.0,73.0,3.0,3.0
2014-07-13T00:00:00,USC00186350,0.0,0.0,92.0,75.0,3.0,3.0
2014-07-14T00:00:00,USC00186350,0.15,0.0,94.0,74.0,3.0,3.0
2014-07-15T00:00:00,USC00186350,0.76,0.0,95.0,74.0,3.0,3.0
2014-07-16T00:00:00,USC00186350,0.93,0.0,88.0,70.0,3.0,3.0
2014-07-17T00:00:00,USC00186350,0.0,0.0,81.0,62.0,3.0,3.0
2014-07-18T00:00:00,USC00186350,0.0,0.0,82.0,60.0,3.0,2.0
2014-07-19T00:00:00,USC00186350,0.0,0.0,89.0,69.0,3.0,3.0
2014-07-20T00:00:00,USC00186350,0.0,0.0,82.0,70.0,3.0,3.0
2014-07-21T00:00:00,USC00186350,0.0,0.0,84.0,72.0,3.0,3.0
2014-07-22T00:00:00,USC00186350,0.0,0.0,86.0,70.0,3.0,3.0
2014-07-23T00:00:00,USC00186350,0.0,0.0,88.0,72.0,3.0,3.0
2014-07-24T00:00:00,USC00186350,0.04,0.0,94.0,74.0,3.0,3.0
2014-07-25T00:00:00,USC00186350,0.0,0.0,80.0,60.0,3.0,2.0
2014-07-26T00:00:00,USC00186350,0.0,0.0,86.0,68.0,3.0,3.0
2014-07-27T00:00:00,USC00186350,0.15,0.0,88.0,72.0,3.0,3.0
2014-07-28T00:00:00,USC00186350,0.02,0.0,83.0,74.0,3.0,3.0
2014-07-29T00:00:00,USC00186350,0.0,0.0,85.0,64.0,3.0,3.0
2014-07-30T00:00:00,USC00186350,0.0,0.0,75.0,56.0,2.0,2.0
2014-07-31T00:00:00,USC00186350,0.0,0.0,81.0,62.0,3.0,3.0
2014-08-01T00:00:00,USC00186350,0.0,0.0,86.0,63.0,3.0,3.0
2014-08-02T00:00:00,USC00186350,0.21,0.0,78.0,62.0,2.0,3.0
2014-08-03T00:00:00,USC00186350,0.05,0.0,83.0,72.0,3.0,3.0
2014-08-04T00:00:00,USC00186350,0.3,0.0,82.0,67.0,3.0,3.0
2014-08-05T00:00:00,USC00186350,0.0,0.0,86.0,68.0,3.0,3.0
2014-08-06T00:00:00,USC00186350,0.18,0.0,92.0,68.0,3.0,3.0
2014-08-07T00:00:00,USC00186350,0.01,0.0,88.0,68.0,3.0,3.0
2014-08-08T00:00:00,USC00186350,0.0,0.0,88.0,65.0,3.0,3.0
2014-08-09T00:00:00,USC00186350,0.0,0.0,85.0,66.0,3.0,3.0
2014-08-10T00:00:00,USC00186350,0.0,0.0,86.0,66.0,3.0,3.0
2014-08-11T00:00:00,USC00186350,0.0,0.0,89.0,63.0,3.0,3.0
2014-08-12T00:00:00,USC00186350,0.14,0.0,86.0,68.0,3.0,3.0
2014-08-13T00:00:00,USC00186350,3.373333333333333,0.0,78.0,70.0,2.0,3.0
2014-08-14T00:00:00,USC00186350,0.0,0.0,85.0,58.0,3.0,2.0
2014-08-15T00:00:00,USC00186350,0.0,0.0,86.0,57.0,3.0,2.0
2014-08-16T00:00:00,USC00186350,0.0,0.0,81.0,59.0,3.0,2.0
2014-08-17T00:00:00,USC00186350,0.0,0.0,84.0,65.5,3.0,3.0
2014-08-18T00:00:00,USC00186350,0.0,0.0,91.0,68.0,3.0,3.0
2014-08-19T00:00:00,USC00186350,0.0,0.0,88.0,70.0,3.0,3.0
2014-08-20T00:00:00,USC00186350,0.0,0.0,87.0,68.0,3.0,3.0
2014-08-21T00:00:00,USC00186350,0.15,0.0,91.0,67.0,3.0,3.0
2014-08-22T00:00:00,USC00186350,0.02,0.0,89.0,70.0,3.0,3.0
2014-08-23T00:00:00,USC00186350,0.02,0.0,85.0,70.0,3.0,3.0
2014-08-24T00:00:00,USC00186350,0.35,0.0,74.0,64.0,2.0,3.0
2014-08-25T00:00:00,USC00186350,0.0,0.0,81.0,63.0,3.0,3.0
2014-08-26T00:00:00,USC00186350,0.0,0.0,87.0,63.0,3.0,3.0
2014-08-27T00:00:00,USC00186350,0.0,0.0,90.0,64.0,3.0,3.0
2014-08-28T00:00:00,USC00186350,0.0,0.0,90.0,70.0,3.0,3.0
2014-08-29T00:00:00,USC00186350,0.0,0.0,90.0,59.0,3.0,2.0
2014-08-30T00:00:00,USC00186350,0.0,0.0,87.0,64.0,3.0,3.0
2014-08-31T00:00:00,USC00186350,0.0,0.0,92.0,64.0,3.0,3.0
2014-09-01T00:00:00,USC00186350,0.32,0.0,96.0,64.0,3.0,3.0
2014-09-02T00:00:00,USC00186350,0.11,0.0,96.0,65.0,3.0,3.0
2014-09-03T00:00:00,USC00186350,0.22,0.0,95.0,64.0,3.0,3.0
2014-09-04T00:00:00,USC00186350,0.0,0.0,90.0,70.0,3.0,3.0
2014-09-05T00:00:00,USC00186350,0.0,0.0,92.0,73.0,3.0,3.0
2014-09-06T00:00:00,USC00186350,0.0,0.0,90.0,72.0,3.0,3.0
2014-09-07T00:00:00,USC00186350,0.39,0.0,98.0,66.0,3.0,3.0
2014-09-08T00:00:00,USC00186350,0.0,0.0,82.0,66.0,3.0,3.0
2014-09-09T00:00:00,USC00186350,0.0,0.0,74.0,67.0,2.0,3.0
2014-09-10T00:00:00,USC00186350,0.0,0.0,78.0,69.0,2.0,3.0
2014-09-11T00:00:00,USC00186350,0.0,0.0,78.0,69.0,2.0,3.0
2014-09-12T00:00:00,USC00186350,0.0,0.0,89.0,64.0,3.0,3.0
2014-09-13T00:00:00,USC00186350,0.0,0.0,81.0,61.0,3.0,3.0
2014-09-14T00:00:00,USC00186350,0.25,0.0,79.0,54.0,2.0,2.0
2014-09-15T00:00:00,USC00186350,0.0,0.0,72.0,55.0,2.0,2.0
2014-09-16T00:00:00,USC00186350,0.0,0.0,77.0,57.0,2.0,2.0
2014-09-17T00:00:00,USC00186350,0.0,0.0,77.0,53.0,2.0,2.0
2014-09-18T00:00:00,USC00186350,0.0,0.0,75.0,53.0,2.0,2.0
2014-09-19T00:00:00,USC00186350,0.0,0.0,81.0,57.0,3.0,2.0
2014-09-20T00:00:00,USC00186350,0.0,0.0,77.0,60.0,2.0,2.0
2014-09-21T00:00:00,USC00186350,0.0,0.0,86.0,51.0,3.0,2.0
2014-09-22T00:00:00,USC00186350,0.03,0.0,90.0,62.0,3.0,3.0
2014-09-23T00:00:00,USC00186350,0.0,0.0,76.0,48.0,2.0,2.0
2014-09-24T00:00:00,USC00186350,0.0,0.0,75.0,53.0,2.0,2.0
2014-09-25T00:00:00,USC00186350,0.9966666666666668,0.0,72.0,54.0,2.0,2.0
2014-09-26T00:00:00,USC00186350,0.16,0.0,71.0,55.0,2.0,2.0
2014-09-27T00:00:00,USC00186350,0.0,0.0,80.0,53.0,3.0,2.0
2014-09-28T00:00:00,USC00186350,0.0,0.0,83.0,55.0,3.0,2.0
2014-09-29T00:00:00,USC00186350,0.0,0.0,82.0,56.0,3.0,2.0
2014-09-30T00:00:00,USC00186350,0.0,0.0,73.0,59.0,2.0,2.0
2014-10-01T00:00:00,USC00186350,0.36,0.0,78.0,64.0,2.0,3.0
2014-10-02T00:00:00,USC00186350,0.0,0.0,75.0,59.0,2.0,2.0
2014-10-03T00:00:00,USC00186350,0.0,0.0,76.0,60.0,2.0,2.0
2014-10-04T00:00:00,USC00186350,0.23,0.0,77.0,62.0,2.0,3.0
2014-10-05T00:00:00,USC00186350,0.0,0.0,69.0,40.0,2.0,2.0
2014-10-06T00:00:00,USC00186350,0.0,0.0,64.0,44.0,2.0,2.0
2014-10-07T00:00:00,USC00186350,0.0,0.0,75.0,52.0,2.0,2.0
2014-10-08T00:00:00,USC00186350,0.21,0.0,73.0,60.0,2.0,2.0
2014-10-09T00:00:00,USC00186350,0.0,0.0,77.0,50.0,2.0,2.0
2014-10-10T00:00:00,USC00186350,0.0,0.0,73.0,55.0,2.0,2.0
2014-10-11T00:00:00,USC00186350,0.51,0.0,62.0,55.0,2.0,2.0
2014-10-12T00:00:00,USC00186350,0.04,0.0,65.0,50.0,2.0,2.0
2014-10-13T00:00:00,USC00186350,0.0,0.0,65.0,50.0,2.0,2.0
2014-10-14T00:00:00,USC00186350,0.1,0.0,70.0,60.0,2.0,2.0
2014-10-15T00:00:00,USC00186350,0.0,0.0,80.0,68.0,3.0,3.0
2014-10-16T00:00:00,USC00186350,1.26,0.0,74.0,63.0,2.0,3.0
2014-10-17T00:00:00,USC00186350,0.0,0.0,68.0,55.0,2.0,2.0
2014-10-18T00:00:00,USC00186350,0.0,0.0,73.0,56.0,2.0,2.0
2014-10-19T00:00:00,USC00186350,0.0,0.0,71.0,51.0,2.0,2.0
2014-10-20T00:00:00,USC00186350,0.0,0.0,60.0,39.0,2.0,2.0
2014-10-21T00:00:00,USC00186350,0.03,0.0,68.0,40.0,2.0,2.0
2014-10-22T00:00:00,USC00186350,0.86,0.0,70.0,49.0,2.0,2.0
2014-10-23T00:00:00,USC00186350,0.42,0.0,65.0,52.0,2.0,2.0
2014-10-24T00:00:00,USC00186350,0.0,0.0,64.0,54.0,2.0,2.0
2014-10-25T00:00:00,USC00186350,0.0,0.0,68.0,42.0,2.0,2.0
2014-10-26T00:00:00,USC00186350,0.0,0.0,73.0,50.0,2.0,2.0
2014-10-27T00:00:00,USC00186350,0.0,0.0,71.0,39.0,2.0,2.0
2014-10-28T00:00:00,USC00186350,0.0,0.0,71.0,41.0,2.0,2.0
2014-10-29T00:00:00,USC00186350,0.0,0.0,82.0,57.0,3.0,2.0
2014-10-30T00:00:00,USC00186350,0.04,0.0,68.0,44.0,2.0,2.0
